,Unnamed: 0.1,Unnamed: 0,Title,Link,Content(RAW),Local Site
168,,,"Here's the latest fallout at Harvard, MIT and Penn after the antisemitism hearing",https://www.vpm.org/npr-news/2023-12-11/heres-the-latest-fallout-at-harvard-mit-and-penn-after-the-antisemitism-hearing,"Controversy over last week's congressional hearing regarding antisemitism on college campuses continues to play out at Harvard, MIT and the University of Pennsylvania.

Over the weekend, Penn President Liz Magill resignedafter calls mounted for her removal among students, faculty and donors. Now, all eyes are on Harvard and whether its president, Claudine Gay, will also step down amid intense pressure.

Critics say Magill, Gay and MIT president Sally Kornbluth failed to convince Congress and the public that they can adequately protect their Jewish students. Those concerns largely erupted after the university presidents were asked whether ""calling for the genocide of Jews"" would violate their school's code of conduct. Many felt their answers were too legalistic and lacked moral clarityat a time when both antisemitism and anti-Arab and anti-Muslim incidents are on the rise in the country.

But not everyone is in favor of their departure. A growing number of students and faculty oppose the calls for the presidents to go, arguing that such measures go against school values around independence and freedom speech.

Here's what to know:

Calls for Gay and Kornbluth's removal remain firm

On Monday, New Jersey Rep. Josh Gottheimer told Morning Edition that he supported Gay's removal.

""This wasn't the first incident,"" he said. ""Despite the fact that these incidents have been brought to the attention of the president of Harvard and the other presidents, there's been no action.""

Gottheimer was one of the 74 members of Congress who signed a letter last week urging the governing boards of Harvard, Penn and MIT to remove their presidents. Congress continues to investigate their policies and disciplinary procedures.

In an open letter on Sunday night to Harvard's governing boards, alum and billionaire investor Bill Ackman also accused of Gay damaging the university's reputation.

""Knowing what we know now, would Harvard consider Claudine Gay for the position? The answer is definitively 'No,'"" he wrote, adding that the decision of whether to fire Gay ""could not be more straightforward.

Earlier on Sunday, Rep. Elise Stefanik, R-N.Y., who posed the question around the schools' code of conduct, ominously wrote on X: ""One down. Two to go."" She added, ""@Harvard and @MIT, do the right thing. The world is watching.""

Support grows for MIT and Harvard presidents

On Monday, the executive committee of the Harvard Alumni Association expressed its support for Gay and asked the university's governing boards to publicly do the same.

""President Gay is the right leader to guide the University during this challenging time,"" the committee wrote. ""We are confident President Gay will address antisemitism, and other forms of hate, effectively and courageously.""

Similarly, over the weekend, more than 650 Harvard faculty members signed a letter to the university's top governing board, urging it to keep Gay as president, The Harvard Crimson reported. They stressed that yielding to such political pressures is at odds with the school's values around academic freedom.

""The critical work of defending a culture of free inquiry in our diverse community cannot proceed if we let its shape be dictated by outside forces,"" they wrote, according to The Crimson.

At MIT, the university's board said last week it stood by Kornbluth, adding that it has faith in her leadership, judgement and moral compass.

""She has done excellent work in leading our community, including in addressing antisemitism, Islamophobia, and other forms of hate, all of which we reject utterly at MIT,"" the MIT Corporation wroteon Thursday. ""She has our full and unreserved support.""

A moment unlike any other in college history

College campuses have long been a flashpoint for political controversies but the turmoil unfolding on school grounds over the Israel-Hamas war is also unprecedented in many ways.

Angus Johnston, a historian of American student activism at Hostos Community College of The City University of New York, said no issue in recent decades has divided student activists within the same school like the Israel-Hamas conflict.

""It is rare for there to be simultaneous protests on many American campuses where students are taking diametrically opposed positions,"" he said.

That's not only a challenge to navigate for peers, but also for university presidents, who are balancing the interests of students, faculty, donors and even lawmakers.

""The presidents of MIT, Harvard and UPenn were under fire in a tense, polarized Congressional hearing. That's a unique and different environment for most college presidents,"" said Jason Shepard, a communications professor at California State University, Fullerton.

He added that the current political climate is also complicated by social media, which can produce viral moments and knee jerk reactions.

""Ten-second snippets of viral videos can move like wildfire, and this sets up a whole new world for university presidents to effectively communicate with a broad and diverse range of constituencies,"" Shepard said.

This moment in higher education might become even more perilous with the fall of another university president, Johnston said.

""There is a huge amount of pressure right now on college presidents to restrain student protests,"" he said. ""If we see the departure of another very high profile university leader, then that pressure is going to mount even further.""

Copyright 2023 NPR. To see more, visit https://www.npr.org.",
169,,,Civil rights groups appeal court ruling that threatens Voting Rights Act enforcement,https://www.vpm.org/npr-news/2023-12-11/civil-rights-groups-appeal-court-ruling-that-threatens-voting-rights-act-enforcement,"Civil rights organizations are asking the full 8th U.S. Circuit Court of Appeals to review a ruling by a three-judge panel that threatens to make it harder to enforce the Voting Rights Act's protections against racial discrimination in the election process.

The court filing released Monday by attorneys led by the American Civil Liberties Union marks another step in a case that could become the next U.S. Supreme Court showdown that further weakens the landmark law.

The panel's ruling upheld a lower court decision that found that private individuals and groups — who, for decades, have brought the majority of lawsuits under Section 2 of the Voting Rights Act — do not have the right to sue because they are not explicitly named in the law.

That decision came out of a redistricting lawsuit filed by the Arkansas State Conference NAACP and the Arkansas Public Policy Panel, which challenged Arkansas' state House map.

The groups argued that the legislative redistricting plan approved by Republican politicians violates Section 2 by diluting the collective voting power of Black people in Arkansas, where 16.5% of the state's population is Black.

Only 11 out of Arkansas' 100 state House districts, however, are majority-Black districts, where Black voters have a realistic opportunity to elect their preferred representative.

The final outcome of this redistricting case is not expected to affect the 2024 elections for Arkansas' state House, as the filing deadline for next year's candidates passed last month.

But if this dispute over what's known as the private right of action reaches the Supreme Court — where conservative Justices Neil Gorsuch and Clarence Thomas have signaled interest in hearing such a case — it could end up limiting the enforcement of Section 2 protections nationwide to the discretion of the head of the Justice Department, where legal resources and the political will of a presidential administration can be limited.

""We will not stand by as this threat is not only happening in Arkansas, but across the country,"" Dominik Whitehead, vice president of campaigns at the NAACP, said Monday at a press conference, calling the ruling a ""clear attack"" on U.S. democracy, voting rights and people of color. ""It's continuing to attack Black folks and making sure they do not have fair representation.""

This 8th Circuit panel's ruling is having ripple effects

The panel's ruling, which strikes down the private right of action under Section 2, only applies to the seven states in the 8th Circuit — Arkansas, Iowa, Minnesota, Missouri, Nebraska, North Dakota and South Dakota.

Two weeks after the ruling's release, Republican officials in North Dakota cited the ruling in an effort to defend an election map that was approved by the state's Republican-controlled legislature. Last month, a federal judge struck down that map for diluting the collective power of Native American voters in violation of Section 2. The lawsuit was brought by the Turtle Mountain Band of Chippewa Indians, the Spirit Lake Tribe and individual Native American voters.

And outside of the 8th Circuit, Republican officials in other states are now trying to extend the ruling's influence to ongoing redistricting fights around the country.

GOP state officials in Louisiana are pointing to the ruling in their request for the full 5th Circuit to review a congressional redistricting lawsuit brought by Black voters, who are challenging a map that a lower court found is likely to dilute the power of Black Louisianans.

In a friend-of-the-court brief for that case, more than a dozen Republican state attorneys general in Alabama, Alaska, Georgia, Idaho, Indiana, Iowa, Kansas, Mississippi, Montana, Nebraska, South Carolina, Texas and West Virginia argue against a private right of action.

But last month, a 5th Circuit panel concluded that, as private individuals, the Black voters do have a right to sue under Section 2.

Edited by Benjamin Swasey

Copyright 2023 NPR. To see more, visit https://www.npr.org.",
170,,,"Seeking more U.S. aid, Ukrainian President Zelenskyy will visit Washington",https://www.vpm.org/npr-news/npr-news/2023-12-11/seeking-more-u-s-aid-ukrainian-president-zelenskyy-will-visit-washington,"Ukrainian President Zelensky is coming to Washington Tuesday to make a plea for Congress to approve more money to help in the country's war against Russia.

Copyright 2023 NPR",
171,,,"A look at the allegations against Sean ""Diddy"" Combs",https://www.vpm.org/npr-news/npr-news/2023-12-11/a-look-at-the-allegations-against-sean-diddy-combs,"NPR Music's Sidney Madden gets us up to date on the several lawsuits and allegations of sexual assault against rap mogul Sean ""Diddy"" Combs.

Copyright 2023 NPR",
172,,,"While traveling with chemotherapy drugs, a woman remembers a stranger's kindness",https://www.vpm.org/npr-news/npr-news/2023-12-11/while-traveling-with-chemotherapy-drugs-a-woman-remembers-a-strangers-kindness,"While driving from Mexico to the U.S., Ellen Butterfield was stopped at the border with a bag of chemotherapy drugs for her husband. She remembers the kindness of a law enforcement officer.

Copyright 2023 NPR",
173,,,Johns Hopkins renames entrepreneurship center after Pava LaPere,https://www.baltimoresun.com/2023/12/11/johns-hopkins-renames-entrepreneurship-center-after-pava-lapere/,"Johns Hopkins University is renaming a facility to honor Pava LaPere, a Hopkins alumnus and tech CEO who was killed in September.

Fast Forward U, a hub in Remington for students interested in creating startup companies, will be named Pava Marie LePere Center for Entrepreneurship. The university unveiled the honor Saturday at a memorial service for LaPere, which was attended by Gov. Wes Moore and Mayor Brandon Scott.

LaPere, 26, was instrumental in the center’s formation five years ago, said Christy Wyskiel, Executive Director of Johns Hopkins Technology Ventures. LaPere, who started four businesses in college, including co-founding and becoming chief executive officer of EcoMap Technologies, told Wyskiel that Hopkins needed to provide a space for student entrepreneurs.

Hopkins is also committing $2 million for an endowment for the center.

Fast Foward U was established to help students bring their ideas to market, Wyskiel said. LaPere, who graduated in 2019, designed an accelerator program as a student that gave other students mentorship and funding to move a product ahead. Hopkins would later adopt her design.

“Many of the things we do with students — build teams, raise money, write business plans — are because of her energy and her effort,” Wyskiel said. “To honor her and acknowledge what she brought to the university is to keep the spirit alive of what she hoped Johns Hopkins would bring to entrepreneurs.”

LaPere was found dead at her apartment building in the Mount Vernon neighborhood in late September. Jason Billingsley, 32, was charged with first-degree murder in connection to her death and is being held without bail.

LaPere, who first moved to Baltimore from her hometown of Tucson, Arizona, was a de facto mentor to many in the city, championing entrepreneurship and diverse leadership, Wyskiel said.

EcoMap Technologies, which has around 30 employees and whose main customers are government agencies, nonprofits, universities and industry associations, publishes data maps and contact lists of business, nonprofit, legal and venture capital networks around the country, including an overview of Baltimore’s Black-owned business community.

Her family and Ron Daniels, president of Johns Hopkins University, agreed to name the center after LaPere, saying it would keep her legacy and energy alive, Wyskiel said.",
174,,,"Hasbro cuts 1,100 jobs, or 20% of its workforce, prompted by the ongoing malaise in the toy business",https://www.baltimoresun.com/2023/12/11/hasbro-cuts-1100-jobs-or-20-of-its-workforce-prompted-by-the-ongoing-malaise-in-the-toy-business/,"By ANNE D’INNOCENZIO (AP Retail Writer)

NEW YORK (AP) — Toy maker Hasbro said Monday it is cutting about 1,100 jobs, or 20% of its workforce, as the malaise in the toy business extends through another holiday shopping season.

The nearly century-old Rhode Island-based company behind Monopoly, Play-Doh and My Little Pony toys disclosed the layoffs in a memo to employees published in a regulatory filing. The Wall Street Journal first reported the news.

The company said that the reductions are on top of 800 job cuts that have been taken so far in 2023 as part of moves announced last year to save up to $300 million annually by 2025. As of year-end 2022, the company said it had 6,490 employees.

Like many toy companies, Hasbro is struggling with a slowdown in sales after a surge during pandemic lockdowns when parents were splurging on toys to keep their children busy. Last holiday season, many toy companies had to slash prices to get rid of merchandise due to weak demand. And the challenges have continued. Toy sales in the U.S. were down 8% from January through August, based on Circana’s most recent data.

“The market headwinds we anticipated have proven to be stronger and more persistent than planned,” Hasbro CEO Chris Cocks wrote in the memo. “While we have made some important progress across our organization, the headwinds we saw through the first nine months of the year have continued into holiday and are likely to persist into 2024.”

Cocks had said the toymaker will “focus on fewer, bigger brands; gaming; digital; and our rapidly growing direct to consumer and licensing businesses.”

Shares in Hasbro Inc. fell almost 6% in after-market trading Monday.",
175,,,"Hunter Biden pushes for dismissal of gun case, saying law violates the Second Amendment",https://www.baltimoresun.com/2023/12/11/hunter-biden-pushes-for-dismissal-of-gun-case-saying-law-violates-the-second-amendment/,"By LINDSAY WHITEHURST (Associated Press)

WASHINGTON (AP) — Hunter Biden pushed back Monday against gun charges filed against him, challenging the case on multiple fronts as unconstitutional and politically motivated days after he was hit with new tax charges.

His defense attorney argued the gun case should be tossed out because an appeals court has found the law violates the Second Amendment under new standards set by the Supreme Court. Abbe Lowell also contended the charges against Hunter Biden violated immunity provisions that prosecutors agreed to in a plea deal they abandoned after Republicans slammed it as a “sweetheart deal.”

“These charges are unprecedented, unconstitutional and violate the agreement the U.S. Attorney made with Mr. Biden,” Lowell said in a statement. “This is not how an independent investigation is supposed to work, and these charges should be dismissed.”

The flurry of court documents comes as Hunter Biden faces charges in two states headed toward trial while his father, President Joe Biden, runs for reelection.

Prosecutors, for their part, have previously said that any immunity provisions are now defunct along with the rest of the plea agreement that imploded over the summer. Special counsel David Weiss didn’t immediately respond to Hunter Biden’s other arguments, which also include a contention that Weiss wasn’t properly appointed. The prosecution has until Jan. 16 to respond.

The original plea deal negotiated between the prosecution and the defense contained immunity provisions meant to bring “closure and finality” to the investigation and protect Hunter Biden from being charged for “the same conduct” if Donald Trump was reelected, his previous lawyer said in court documents.

Under the agreement, Hunter Biden would have pleaded guilty to misdemeanor tax charges and avoided a full prosecution on a gun count if he stayed out of trouble for two years. He’s accused of having a gun for 11 days in 2018, a period where he has acknowledged using drugs. It’s illegal for “habitual drug users” to own guns.

Since its dissolution of that deal, though, prosecutors have filed three felony gun counts in Delaware and, last week, nine tax counts in California alleging he schemed to avoid paying $1.4 million in taxes between 2016 and 2019.

Republicans have said the new charges show the original deal was too lenient. Lowell, though, argued Weiss “buckled under political pressure to bring more severe charges.”

Firearm charges like those Hunter Biden is facing are seldom filed as standalone counts in non-violent offenses. An appeals court, meanwhile, has struck down the law itself, finding people shouldn’t lose their right to bear arms due solely to past drug use.

That decision from the Louisiana-based 5th Circuit came after the Supreme Court set new standards for gun laws in 2022, leading to upheaval in the nation’s gun-law landscape. President Biden called the Supreme Court opinion “deeply disappointing.”

The 5th Circuit ruling doesn’t directly affect Hunter Biden’s case since it was made in another part of the country, but the federal appeals court overseeing Delaware has made another ruling that people convicted of nonviolent crimes shouldn’t be barred from gun possession for life.",
176,,,Woman killed in wrong way crash with tractor-trailer on I-95 in White Marsh Sunday,https://www.baltimoresun.com/2023/12/11/woman-killed-in-wrong-way-crash-with-tractor-trailer-on-i-95-in-white-marsh-sunday/,"A wrong way two-vehicle crash on I-95 Sunday left one woman dead and roads closed for hours in Baltimore County.

Around 4 a.m., state police received reports of a vehicle speeding in the wrong direction on I-95 South in White Marsh. State troopers from the JFK Memorial Highway Barrack responded to the crash.

Authorities said a 2009 Acura sedan, driven by Courtney Dunston, was traveling north in the southbound lanes on I-95. The Acura eventually crashed head-on with a tractor-trailer near exit 67 in White Marsh.

The driver of the tractor-trailer, who was not identified, was not injured, but Dunston, 29, was pronounced dead at the scene. Roads were closed for about five hours as several agencies dealt with the crash.

The cause of the crash is under investigation, however state police say excessive speed and alcohol impairment may have contributed to it.

Anyone with information on the crash is asked to contact Corporal Adam Siemek at adam.siemek@maryland.gov.",
177,,,Ravens safety Kyle Hamilton ‘day to day’ after suffering knee injury against Rams,https://www.baltimoresun.com/2023/12/11/ravens-safety-kyle-hamilton-day-to-day-after-suffering-knee-injury-against-rams/,"The Ravens defense might have caught a break.

Coach John Harbaugh said Monday that star safety Kyle Hamilton is “day to day” after exiting Sunday’s 37-31 overtime win over the Rams early with a knee injury.

ESPN reported that Hamilton suffered a sprained medial collateral ligament and the second-year safety would be week to week, though Harbaugh declined to confirm the nature of his injury.

“I’m not really getting into the diagnoses of what it was,” Harbaugh said. “He’s day to day.”

While it’s a relief for the Ravens that Hamilton has not been officially ruled out, losing him for any length of time would be difficult to overcome.

Without Hamilton on the field for much of Sunday after he suffered an injury on the final play of the first quarter and was ruled out for the rest of the game later in the third quarter, Rams quarterback Matthew Stafford threw for 294 yards and three touchdowns before Baltimore eventually won in overtime on Tylan Wallace’s 76-yard punt return for a touchdown. Los Angeles receivers Cooper Kupp and Puka Nacua also racked up 115 and 84 yards, respectively.

It won’t help, either, that the Ravens play the Jacksonville Jaguars, San Francisco 49ers and Miami Dolphins in their next three games. The Dolphins and 49ers rank Nos. 1 and 3, respectively, in passing yards this season, while the Jaguars are ninth.

Hamilton, a 2022 first-round draft pick out of Notre Dame and Baltimore’s do-everything safety has performed at an All-Pro and Pro Bowl level in his second season, with 62 tackles, nine passes defensed, three sacks, a forced fumble and two interceptions, one of which he returned for a touchdown against the Cincinnati Bengals on Nov. 16.

But after a 3-yard run by Rams running back Royce Freeman on the final play of the first quarter Sunday, Hamilton, who was not in on the tackle but was limping slightly earlier in the drive, went to the ground. He walked off under his own power with team trainers and went into the team’s blue medical tent before heading to the locker room.

Hamilton was initially ruled questionable to return but went back to the sideline to jog and returned to the field for the Rams’ next possession.

However, late in the third quarter with the Ravens trailing 22-20, Hamilton was again on the sideline and talking with trainers when it was announced that he was out for the remainder of the game.

Ravens wide receiver and Pro Bowl kick returner Devin Duvernay also exited the game with a back injury. Harbaugh said Duvernay will miss some time but did not specify a timeline.

“Devin might be a little more extended,” Harbaugh said. “He could be [out] more than a week.”

With Duvernay out, Wallace took over and delivered a game-winning return for a touchdown in overtime.

Asked if Duvernay is to miss more time if Wallace will be named the team’s punt returner, Harbaugh smiled and said, “I think he’s earned it.”

In another move, Harbaugh also confirmed that the team will activate cornerback Damarion “Pepe” Williams to the 53-man roster.

The second-year defensive back returned to practice late last month after being on injured reserve with an ankle injury that sidelined him for most offseason activities. The deadline to activate Williams is Tuesday, or else he would have to revert to injured reserve and miss the rest of the season.

With Hamilton potentially sidelined, Williams adds depth to the slot corner position, where Hamilton and veteran cornerback Arthur Maulet have often been utilized.",
178,,,What to know about abortion lawsuits being heard in US courts this week,https://www.baltimoresun.com/2023/12/11/what-to-know-about-abortion-lawsuits-being-heard-in-us-courts-this-week/,"By GEOFF MULVIHILL (Associated Press)

When the U.S. Supreme Court undid the nationwide right to abortion last year, it did not remove the issue from the courts.

Instead, it opened a new frontier of litigation, with states passing their own restrictions and opponents challenging them in courts across the country.

This week, three state courts are hearing arguments on abortion, including a request in Texas that could establish a new legal approach for women who are seeking immediate access to the procedure because of pregnancy complications.

Some things to know about the cases:

Most of the lawsuits that have been filed against bans and restrictions are seeking to secure general access to abortion.

But last week, a Texas woman pregnant with a terminally ill fetus decided not to wait for those challenges to be resolved. Saying that her condition poses a risk to her health and future fertility, she asked a court for permission to obtain an abortion immediately.

Doctors told 31-year-old Kate Cox that their hands were tied — despite the Texas law’s exception for when a woman’s life is at risk — and that she would have to wait for the fetus to die or carry the pregnancy to term.

A state district judge issued an order on Thursday allowing Cox to receive an abortion. The state attorney general filed an appeal, arguing that Cox’s situation does not meet the criteria for an exception. He also warned that anyone providing the abortion could still face legal consequences. On Friday, the state’s supreme court put the lower-court ruling on hold.

A pregnant woman in Kentucky is also seeking immediate access to an abortion, but the claim she filed Friday does not cite exceptions to that state’s law; rather it argues that the ban on abortion at all stages of pregnancy violates the state constitution.

Before Arizona was a state, it had a ban on abortion that was overridden by the U.S. Supreme Court’s landmark 1973 Roe v. Wade decision, which established a nationwide right to abortion. Just before Roe was undone last year, lawmakers passed a separate ban on abortion after 15 weeks of pregnancy.

There’s been confusion and litigation over which law applies. Currently, abortions are available during the first 15 weeks of pregnancy, based on a court ruling last year that said doctors can’t be prosecuted for providing abortions during this time frame.

The Arizona Supreme Court is scheduled to hear arguments Tuesday on whether the pre-statehood ban of 1864 — which would prohibit abortions at any stage of pregnancy — should apply.

Meanwhile, Arizona abortion rights supporters are pushing to get a ballot question before voters next year that would undo both bans. Advocates in other states are attempting to put similar questions on the ballot following the success of such a measure in Ohio last month.

New Mexico is one of seven states that allows abortions to be obtained at all stages of pregnancy, and it’s become a major destination for people from states with bans, especially neighboring Texas.

That hasn’t stopped some conservative city and county governments in the blue state from passing local abortion bans.

The state’s Democratic attorney general is challenging those bans, saying they violate the state constitution’s provision prohibiting discrimination based on sex and pregnancy status.

Most of the local laws have been put on hold by the New Mexico Supreme Court while it considers the issue. The court will hear arguments on the challenge on Wednesday.

Two hearings before courts in Wyoming this week could shape litigation on the legality of abortion.

In July, Teton County District Court Judge Melissa Owens paused enforcement of a ban on abortion at all stages of pregnancy while she weighs whether to hold a trial on a challenge to the ban.

Owens is holding a hearing Thursday to choose between a trial or making a decision more quickly based on legal arguments put before her.

Prior to that, the state Supreme Court — whose five members were all appointed by Republican governors — will hear arguments Tuesday on whether to let two lawmakers and Right to Life of Wyoming intervene in the case. They contend that Republican state Attorney General Bridget Hill should defend the ban with evidence, not just legal arguments.

Hill said in a court filing that while she doesn’t object to parties being added, the case should be decided solely on the legal arguments.

The state has just one clinic that provides abortions with both medication and surgery. The Casper clinic opened in April, after a nearly yearlong delay because of damage from an arson attack. A second, in Jackson, which provides only medication abortion, has said it is closing this week because of high rent and other costs.

On Monday, Democratic Michigan Gov. Gretchen Whitmer signed the last piece of a legislative package known as the Reproductive Health Act. The package aims to reinforce and safeguard abortion rights in Michigan after voters last year approved a ballot initiative enshrining the right in the state’s constitution.

The bill repeals a law that had banned insurance coverage for abortion without purchase of a separate rider. The law, coined “rape insurance” by opponents, was passed exactly 10 years ago by a state Legislature that was controlled by Republicans.

___

Mulvihill reported from Cherry Hill, New Jersey. Associated Press reporter Joey Cappelletti in Lansing, Michigan, contributed to this report.",
179,,,Ask Amy: Parents struggle to handle child’s school stress,https://www.baltimoresun.com/2023/12/11/ask-amy-parents-struggle-to-handle-childs-school-stress/,"Dear Amy: My son is 8 years old and is very talkative and inquisitive. He asks lots of “why” questions that don’t always coincide with the current conversation, but are about a previous topic.

His two reading teachers have said that he is disrespectful and does not participate enough in class.

We have talked about this — both with the teachers and with him.

He comes home with complete papers, does well on spelling tests and is above grade level on reading assessments.

What they say and what we see coming home doesn’t make sense.

We have asked for examples of situations when he’s disrespectful so we can talk to him about it, but the teachers become vague and won’t give an example.

His other teachers say he is kind and helpful, while also being a bit too talkative, but they say he is on track and doing well.

We want to help solve the issue with his reading teachers, but can’t seem to get straight answers.

He comes home crying sometimes because his reading teachers seem to react so negatively to him.

He’s a good kid (an only child) and we don’t feel he’s disrespectful at home.

He is very creative, artistic, and generally a happy and easygoing boy.

Any advice on how to tackle this?

My mother-in-law says to just let it go because he’s fine, but I don’t know.

I’m worried that I’m just not seeing something, and this is uncharted territory for me.

— Uncharted

Dear Uncharted: Your son’s teachers are telling you that your son has problems — or creates problems — in their classroom.

Without details or examples, you don’t have any way to coach your son toward improved behavior. It is ironic (to say the least) that his reading teachers communicate so poorly.

You should start by emailing both of the teachers. Thank them for teaching your son and explain simply and briefly that you are eager to help resolve some of the issues they’ve raised. You might engage them more thoroughly if you basically throw yourself on their mercy by adding something like, “We are first-time parents and he is our only child, so we don’t have any prior experience dealing with educational or learning problems. We really want to help him succeed, so please detail very plainly and specifically any behavior which you believe needs correction. We welcome your specific suggestions and guidance for how to help him to be the respectful and engaged pupil you deserve to teach.”

After this blatant appeal for help, you should also kick this issue upstairs to the academic counselor and/or principal. Meeting personally with these educators would help to give you a game plan, and it could also put the school administration on notice that these particular teachers are not necessarily setting your son up for success in school.

This is a critical stage for your son. He could emerge as a lively little boy who is excited to learn, or a frustrated child who doesn’t like going to school.

Dear Amy: I picked up my husband’s phone and found a private message to a woman he works with.

It started out “Hey, Beautiful.”

I looked up her profile on Facebook and under pictures she has posted of herself he was saying things like “absolutely gorgeous” and “beautiful.”

He had surgery and we both posted about the surgery on FB, but she messaged privately to ask him how it went.

I say she could have read it like everyone else and apparently she did because she left a heart emoji on his post.

He says this is all perfectly innocent and there is nothing wrong with it.

I say there is a lot wrong with it.

What do you say?

— Disgruntled Wife

Dear Disgruntled: I wonder how your husband would react if you were engaged in an analogous private communication with another man whom your husband had never met: “Hey, gorgeous!” “Hey, handsome!” “Hubba hubba…”

What matters most is not whether it is “wrong,” “innocent,” or somewhere in between, but how this makes you feel.

I suggest that you should discuss this, not by labeling the behavior, but by describing your feelings.

Dear Amy: Your advice to “Regretful” was backward. This older couple moved across the country to be with their children, and when they decided they’d made a mistake and moved back, you sided with their children!

— Upset

Dear Upset: “Regretful” made a hasty choice to move, and quickly reversed course. I appreciated that they took responsibility for the impact of their “pandemic panic.”

(You can email Amy Dickinson at askamy@amydickinson.com or send a letter to Ask Amy, P.O. Box 194, Freeville, NY 13068. You can also follow her on Twitter @askingamy or Facebook.)

Subscribe to our weekly newsletter, In The Know, to get entertainment news sent straight to your inbox.",
