,Unnamed: 0.1,Unnamed: 0,Error Link,Error
66,,,https://www.mercurynews.com/latest-headlines/,None Date/None Date
67,,,https://www.mercurynews.com/latest-headlines/,None Date/None Date
68,,,https://www.mercurynews.com/latest-headlines/,None Date/None Date
69,,,https://www.mercurynews.com/latest-headlines/,None Date/None Date
70,,,https://www.mercurynews.com/latest-headlines/,None Date/None Date
71,,,https://www.mercurynews.com/latest-headlines/,None Date/None Date
72,,,https://www.dallasnews.com/news/,name 'ElementClickInterceptedException' is not defined
73,,,https://nypost.com/news/,"Message: element click intercepted: Element <button type=""button"" class=""button button--solid see-more"" data-more-url=""https://nypost.com/news/page/3/"" data-ga-event=""
		{&quot;category&quot;:&quot;Read More Stories&quot;,&quot;action&quot;:&quot;https:\/\/nypost.com\/news\/page\/3\/&quot;}		"" data-ga4-event=""
					{&quot;event_name&quot;:&quot;ux_engagement&quot;,&quot;source_unit&quot;:&quot;Read More Stories&quot;}					"">...</button> is not clickable at point (392, 577). Other element would receive the click: <iframe id=""zephr-component-1"" frameborder=""0"" scrolling=""no"" data-zephr-component=""component"" style=""overflow: hidden; background-color: transparent; border: none;""></iframe>
  (Session info: chrome-headless-shell=120.0.6099.129)
Stacktrace:
0   chromedriver                        0x00000001012384dc chromedriver + 4162780
1   chromedriver                        0x0000000101230664 chromedriver + 4130404
2   chromedriver                        0x0000000100e87bc0 chromedriver + 293824
3   chromedriver                        0x0000000100ed50b4 chromedriver + 610484
4   chromedriver                        0x0000000100ed3090 chromedriver + 602256
5   chromedriver                        0x0000000100ed0b58 chromedriver + 592728
6   chromedriver                        0x0000000100ecfb24 chromedriver + 588580
7   chromedriver                        0x0000000100ec3994 chromedriver + 539028
8   chromedriver                        0x0000000100ec3250 chromedriver + 537168
9   chromedriver                        0x0000000100f0dab0 chromedriver + 842416
10  chromedriver                        0x0000000100ec16bc chromedriver + 530108
11  chromedriver                        0x0000000100ec2930 chromedriver + 534832
12  chromedriver                        0x00000001011fde08 chromedriver + 3923464
13  chromedriver                        0x00000001012023dc chromedriver + 3941340
14  chromedriver                        0x00000001011e6038 chromedriver + 3825720
15  chromedriver                        0x0000000101202f3c chromedriver + 3944252
16  chromedriver                        0x00000001011d86f4 chromedriver + 3770100
17  chromedriver                        0x000000010121f980 chromedriver + 4061568
18  chromedriver                        0x000000010121faf8 chromedriver + 4061944
19  chromedriver                        0x00000001012302e4 chromedriver + 4129508
20  libsystem_pthread.dylib             0x0000000193b6206c _pthread_start + 148
21  libsystem_pthread.dylib             0x0000000193b5ce2c thread_start + 8
"
74,,,https://www.washingtonpost.com/latest-headlines/,None Title
75,,,https://www.washingtonpost.com/latest-headlines/,None Title
76,,,https://www.washingtonpost.com/latest-headlines/,None Title
77,,,https://www.washingtonpost.com/latest-headlines/,None Title
78,,,https://www.washingtonpost.com/latest-headlines/,None Title
79,,,https://www.washingtonpost.com/latest-headlines/,None Title
80,,,https://www.washingtonpost.com/latest-headlines/,None Title
81,,,https://www.washingtonpost.com/latest-headlines/,None Title
82,,,https://www.washingtonpost.com/latest-headlines/,None Title
83,,,https://www.washingtonpost.com/latest-headlines/,None Title
84,,,https://www.washingtonpost.com/latest-headlines/,None Title
85,,,https://www.washingtonpost.com/latest-headlines/,None Title
86,,,https://www.washingtonpost.com/latest-headlines/,None Title
87,,,https://www.washingtonpost.com/latest-headlines/,None Title
88,,,https://www.washingtonpost.com/latest-headlines/,None Title
89,,,https://www.washingtonpost.com/latest-headlines/,None Title
90,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
91,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
92,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
93,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
94,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
95,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
96,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
97,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
98,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
99,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
100,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
101,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
102,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
103,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
104,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
105,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
106,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
107,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
108,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
109,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
110,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
111,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title
112,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
113,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
114,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
115,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
116,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
117,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
118,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
119,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
120,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
121,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
122,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
123,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
124,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
125,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
126,,,https://www.washingtonpost.com/podcasts/post-live/nba-allstar-chris-paul-on-lessons-in-family-from-his-grandfather-to-his-kids/,Article `download()` failed with 404 Client Error: Not Found for url: https://www.washingtonpost.com/podcasts/post-live/nba-allstar-chris-paul-on-lessons-in-family-from-his-grandfather-to-his-kids/ on URL https://www.washingtonpost.com/podcasts/post-live/nba-allstar-chris-paul-on-lessons-in-family-from-his-grandfather-to-his-kids/
127,,,https://www.washingtonpost.com/latest-headlines/,None Title/None Title/None Title
128,,,https://www.fox5dc.com/tag/us/md,'NoneType' object has no attribute 'find'
129,,,https://foxbaltimore.com/news/local,invalid literal for int() with base 10: ''
